codigo_venda,data,id_loja,produto,quantidade,valor_unitario,valor_final
38707,2019-07-19,Parque Dom Pedro Shopping,Camisa Estampa,1,113.0,113.0
38707,2019-07-19,Parque Dom Pedro Shopping,Cinto Estampa,4,209.0,836.0
38707,2019-07-19,Parque Dom Pedro Shopping,Polo Liso,3,137.0,411.0
38708,2019-07-19,Rio Mar Recife,Camisa,2,100.0,200.0
38708,2019-07-19,Rio Mar Recife,Meia Xadrez,2,41.0,82.0
38709,2019-07-19,Norte Shopping,Mochila,1,270.0,270.0
38710,2019-07-19,Salvador Shopping,Cueca Estampa,2,66.0,132.0
38710,2019-07-19,Salvador Shopping,Gorro Linho,3,124.0,372.0
38710,2019-07-19,Salvador Shopping,Meia,2,30.0,60.0
38712,2019-07-19,Iguatemi Campinas,Camisa Gola V Listrado,2,116.0,232.0
38713,2019-07-19,Novo Shopping Ribeirão Preto,Sapato Linho,2,391.0,782.0
38714,2019-07-19,Shopping Iguatemi Fortaleza,Chinelo Listrado,1,73.0,73.0
38716,2019-07-19,Shopping Center Interlagos,Camiseta Listrado,1,197.0,197.0
38717,2019-07-19,Passei das Águas Shopping,Sunga Xadrez,3,116.0,348.0
38717,2019-07-19,Passei das Águas Shopping,Gorro Linho,4,124.0,496.0
38717,2019-07-19,Passei das Águas Shopping,Camisa Gola V Listrado,2,116.0,232.0
38717,2019-07-19,Passei das Águas Shopping,Calça Listrado,2,181.0,362.0
38718,2019-07-19,Parque Dom Pedro Shopping,Bermuda Liso,2,157.0,314.0
38718,2019-07-19,Parque Dom Pedro Shopping,Pulseira,5,70.0,350.0
38719,2019-07-19,Shopping Iguatemi Fortaleza,Pulseira Estampa,3,87.0,261.0
38719,2019-07-19,Shopping Iguatemi Fortaleza,Camiseta Linho,4,223.0,892.0
38719,2019-07-19,Shopping Iguatemi Fortaleza,Pulseira Xadrez,1,87.0,87.0
38720,2019-07-19,Rio Mar Recife,Camiseta Liso,3,187.0,561.0
38722,2019-07-19,Iguatemi Campinas,Calça,5,170.0,850.0
38722,2019-07-19,Iguatemi Campinas,Cueca Linho,1,93.0,93.0
38723,2019-07-19,Bourbon Shopping SP,Terno,2,700.0,1400.0
38723,2019-07-19,Bourbon Shopping SP,Camiseta Estampa,4,196.0,784.0
38724,2019-07-19,Rio Mar Shopping Fortaleza,Tênis Liso,3,266.0,798.0
38724,2019-07-19,Rio Mar Shopping Fortaleza,Gorro Listrado,2,97.0,194.0
38724,2019-07-19,Rio Mar Shopping Fortaleza,Pulseira Liso,1,87.0,87.0
38726,2019-07-19,Parque Dom Pedro Shopping,Sunga Xadrez,1,116.0,116.0
38726,2019-07-19,Parque Dom Pedro Shopping,Mochila Estampa,4,277.0,1108.0
38728,2019-07-19,Shopping Center Interlagos,Camisa Gola V Xadrez,1,107.0,107.0
38728,2019-07-19,Shopping Center Interlagos,Calça,2,170.0,340.0
38729,2019-07-19,Parque Dom Pedro Shopping,Camisa Gola V Estampa,1,118.0,118.0
38729,2019-07-19,Parque Dom Pedro Shopping,Bermuda,1,150.0,150.0
38730,2019-07-19,Center Shopping Uberlândia,Bermuda Xadrez,1,155.0,155.0
38731,2019-07-19,Shopping Barra,Chinelo Listrado,3,73.0,219.0
38731,2019-07-19,Shopping Barra,Terno Xadrez,2,709.0,1418.0
38732,2019-07-19,Shopping Eldorado,Bermuda Linho,2,195.0,390.0
38732,2019-07-19,Shopping Eldorado,Camisa Estampa,4,113.0,452.0
38733,2019-07-19,Norte Shopping,Meia,1,30.0,30.0
38733,2019-07-19,Norte Shopping,Gorro,2,80.0,160.0
38734,2019-07-19,Rio Mar Recife,Cinto Liso,3,209.0,627.0
38735,2019-07-19,Novo Shopping Ribeirão Preto,Calça Liso,3,190.0,570.0
38736,2019-07-19,Passei das Águas Shopping,Tênis Xadrez,2,259.0,518.0
38737,2019-07-19,Center Shopping Uberlândia,Cueca Estampa,1,66.0,66.0
38738,2019-07-19,Novo Shopping Ribeirão Preto,Cinto,1,200.0,200.0
38739,2019-07-19,Shopping Center Interlagos,Chinelo Listrado,3,73.0,219.0
38739,2019-07-19,Shopping Center Interlagos,Terno Liso,5,720.0,3600.0
38741,2019-07-19,Rio Mar Shopping Fortaleza,Cinto Xadrez,2,215.0,430.0
38741,2019-07-19,Rio Mar Shopping Fortaleza,Calça Liso,1,190.0,190.0
38741,2019-07-19,Rio Mar Shopping Fortaleza,Camisa Gola V Liso,1,118.0,118.0
38742,2019-07-19,Shopping Ibirapuera,Camisa Gola V Liso,2,118.0,236.0
38743,2019-07-19,Shopping Recife,Camisa Gola V Xadrez,1,107.0,107.0
38743,2019-07-19,Shopping Recife,Short Xadrez,1,100.0,100.0
38744,2019-07-19,Shopping Vila Velha,Polo Linho,1,176.0,176.0
38745,2019-07-19,Shopping Recife,Meia Linho,1,78.0,78.0
38745,2019-07-19,Shopping Recife,Cinto Estampa,2,209.0,418.0
38745,2019-07-19,Shopping Recife,Sunga Linho,1,149.0,149.0
38745,2019-07-19,Shopping Recife,Camisa Gola V Estampa,1,118.0,118.0
38746,2019-07-19,Rio Mar Shopping Fortaleza,Short Listrado,5,102.0,510.0
38746,2019-07-19,Rio Mar Shopping Fortaleza,Pulseira,2,70.0,140.0
38746,2019-07-19,Rio Mar Shopping Fortaleza,Camisa Linho,1,141.0,141.0
38746,2019-07-19,Rio Mar Shopping Fortaleza,Tênis Linho,1,294.0,294.0
38746,2019-07-19,Rio Mar Shopping Fortaleza,Polo,1,130.0,130.0
38748,2019-07-19,Shopping Eldorado,Sapato Linho,1,391.0,391.0
38749,2019-07-19,Shopping Midway Mall,Pulseira Liso,1,87.0,87.0
38749,2019-07-19,Shopping Midway Mall,Tênis Xadrez,2,259.0,518.0
38749,2019-07-19,Shopping Midway Mall,Cueca Estampa,1,66.0,66.0
38750,2019-07-19,Shopping Vila Velha,Casaco Liso,2,255.0,510.0
38750,2019-07-19,Shopping Vila Velha,Sapato Estampa,4,358.0,1432.0
38751,2019-07-19,Salvador Shopping,Terno Estampa,1,706.0,706.0
38752,2019-07-19,Center Shopping Uberlândia,Terno Xadrez,2,709.0,1418.0
38753,2019-07-19,Ribeirão Shopping,Camisa Listrado,2,108.0,216.0
38754,2019-07-19,Shopping Vila Velha,Pulseira Xadrez,5,87.0,435.0
38754,2019-07-19,Shopping Vila Velha,Calça Liso,2,190.0,380.0
38754,2019-07-19,Shopping Vila Velha,Cinto Listrado,2,214.0,428.0
38755,2019-07-19,Ribeirão Shopping,Tênis Estampa,2,256.0,512.0
38755,2019-07-19,Ribeirão Shopping,Camisa Xadrez,3,105.0,315.0
38756,2019-07-19,Shopping Center Interlagos,Camiseta Xadrez,4,200.0,800.0
38757,2019-07-19,Rio Mar Shopping Fortaleza,Sunga Estampa,2,120.0,240.0
38757,2019-07-19,Rio Mar Shopping Fortaleza,Chinelo Liso,2,71.0,142.0
38759,2019-07-19,Rio Mar Recife,Camisa Gola V Xadrez,4,107.0,428.0
38759,2019-07-19,Rio Mar Recife,Pulseira Listrado,4,79.0,316.0
38759,2019-07-19,Rio Mar Recife,Tênis,3,250.0,750.0
38763,2019-07-19,Novo Shopping Ribeirão Preto,Camisa Liso,2,105.0,210.0
38763,2019-07-19,Novo Shopping Ribeirão Preto,Camiseta,5,180.0,900.0
38764,2019-07-19,Parque Dom Pedro Shopping,Cinto Liso,5,209.0,1045.0
38764,2019-07-19,Parque Dom Pedro Shopping,Bermuda Estampa,1,169.0,169.0
38764,2019-07-19,Parque Dom Pedro Shopping,Short Estampa,3,96.0,288.0
38766,2019-07-19,Norte Shopping,Calça Xadrez,1,185.0,185.0
38767,2019-07-19,Rio Mar Recife,Cueca Listrado,1,67.0,67.0
38770,2019-07-19,Shopping Center Interlagos,Meia Estampa,1,50.0,50.0
38770,2019-07-19,Shopping Center Interlagos,Sapato Linho,1,391.0,391.0
38771,2019-07-19,Parque Dom Pedro Shopping,Short Linho,2,133.0,266.0
38772,2019-07-19,Shopping Recife,Gorro Listrado,3,97.0,291.0
38773,2019-07-19,Shopping Barra,Cinto Estampa,3,209.0,627.0
38773,2019-07-19,Shopping Barra,Mochila Estampa,1,277.0,277.0
38773,2019-07-19,Shopping Barra,Pulseira Linho,1,114.0,114.0
38775,2019-07-19,Norte Shopping,Calça Listrado,2,181.0,362.0
38775,2019-07-19,Norte Shopping,Camisa Gola V Xadrez,1,107.0,107.0
38776,2019-07-19,Salvador Shopping,Polo Listrado,4,149.0,596.0
38776,2019-07-19,Salvador Shopping,Terno Listrado,1,709.0,709.0
38776,2019-07-19,Salvador Shopping,Calça Estampa,3,177.0,531.0
38777,2019-07-19,Shopping Ibirapuera,Gorro Xadrez,2,85.0,170.0
38777,2019-07-19,Shopping Ibirapuera,Bermuda Listrado,5,163.0,815.0
38777,2019-07-19,Shopping Ibirapuera,Sapato,3,350.0,1050.0
38777,2019-07-19,Shopping Ibirapuera,Short Xadrez,1,100.0,100.0
38777,2019-07-19,Shopping Ibirapuera,Gorro Liso,3,92.0,276.0
38778,2019-07-19,Palladium Shopping Curitiba,Meia,1,30.0,30.0
38781,2019-07-19,Shopping Center Interlagos,Mochila Xadrez,1,283.0,283.0
38781,2019-07-19,Shopping Center Interlagos,Meia Linho,3,78.0,234.0
38783,2019-07-19,Shopping Recife,Pulseira Listrado,1,79.0,79.0
38783,2019-07-19,Shopping Recife,Cinto Xadrez,4,215.0,860.0
38784,2019-07-19,Parque Dom Pedro Shopping,Terno Estampa,1,706.0,706.0
38784,2019-07-19,Parque Dom Pedro Shopping,Mochila,1,270.0,270.0
38785,2019-07-19,Norte Shopping,Camisa Estampa,1,113.0,113.0
38786,2019-07-19,Iguatemi Campinas,Casaco Linho,1,299.0,299.0
38787,2019-07-19,Palladium Shopping Curitiba,Gorro Listrado,1,97.0,97.0
38788,2019-07-19,Shopping Center Interlagos,Camisa Linho,1,141.0,141.0
38790,2019-07-19,Salvador Shopping,Camiseta Estampa,5,196.0,980.0
38791,2019-07-19,Shopping Barra,Mochila,2,270.0,540.0
38792,2019-07-19,Rio Mar Shopping Fortaleza,Cueca,3,50.0,150.0
38793,2019-07-19,Ribeirão Shopping,Cinto Liso,1,209.0,209.0
38793,2019-07-19,Ribeirão Shopping,Camisa Liso,1,105.0,105.0
38794,2019-07-19,Shopping Ibirapuera,Polo Xadrez,1,142.0,142.0
38794,2019-07-19,Shopping Ibirapuera,Casaco Xadrez,2,259.0,518.0
38795,2019-07-19,Shopping Eldorado,Camisa Gola V Xadrez,1,107.0,107.0
38795,2019-07-19,Shopping Eldorado,Casaco,2,250.0,500.0
38795,2019-07-19,Shopping Eldorado,Camisa Gola V Linho,2,145.0,290.0
38797,2019-07-19,Novo Shopping Ribeirão Preto,Gorro Liso,3,92.0,276.0
38798,2019-07-19,Passei das Águas Shopping,Calça,3,170.0,510.0
38799,2019-07-19,Shopping União de Osasco,Camiseta Xadrez,3,200.0,600.0
38799,2019-07-19,Shopping União de Osasco,Chinelo Estampa,1,74.0,74.0
38799,2019-07-19,Shopping União de Osasco,Sunga Linho,1,149.0,149.0
38800,2019-07-19,Shopping Morumbi,Camisa Gola V Liso,3,118.0,354.0
38800,2019-07-19,Shopping Morumbi,Tênis Linho,2,294.0,588.0
38801,2019-07-20,Shopping Eldorado,Camisa Gola V Xadrez,2,107.0,214.0
38801,2019-07-20,Shopping Eldorado,Polo Xadrez,2,142.0,284.0
38802,2019-07-20,Novo Shopping Ribeirão Preto,Meia,4,30.0,120.0
38802,2019-07-20,Novo Shopping Ribeirão Preto,Cinto Linho,2,248.0,496.0
38803,2019-07-20,Shopping Iguatemi Fortaleza,Sunga Listrado,4,114.0,456.0
38803,2019-07-20,Shopping Iguatemi Fortaleza,Cueca Linho,4,93.0,372.0
38803,2019-07-20,Shopping Iguatemi Fortaleza,Mochila Listrado,2,275.0,550.0
38803,2019-07-20,Shopping Iguatemi Fortaleza,Bermuda Listrado,2,163.0,326.0
38804,2019-07-20,Shopping Center Leste Aricanduva,Cinto,1,200.0,200.0
38804,2019-07-20,Shopping Center Leste Aricanduva,Sapato Estampa,3,358.0,1074.0
38807,2019-07-20,Shopping Center Leste Aricanduva,Meia Estampa,2,50.0,100.0
38807,2019-07-20,Shopping Center Leste Aricanduva,Cueca Listrado,1,67.0,67.0
38808,2019-07-20,Rio Mar Recife,Bermuda,5,150.0,750.0
38808,2019-07-20,Rio Mar Recife,Relógio Xadrez,2,214.0,428.0
38810,2019-07-20,Shopping Center Leste Aricanduva,Calça Listrado,5,181.0,905.0
38810,2019-07-20,Shopping Center Leste Aricanduva,Polo,4,130.0,520.0
38811,2019-07-20,Shopping SP Market,Calça Linho,1,211.0,211.0
38811,2019-07-20,Shopping SP Market,Cueca Estampa,3,66.0,198.0
38812,2019-07-20,Shopping Midway Mall,Sunga Listrado,1,114.0,114.0
38812,2019-07-20,Shopping Midway Mall,Casaco Liso,2,255.0,510.0
38813,2019-07-20,Shopping Center Interlagos,Cueca Listrado,1,67.0,67.0
38813,2019-07-20,Shopping Center Interlagos,Camisa Gola V Linho,1,145.0,145.0
38814,2019-07-20,Norte Shopping,Pulseira Estampa,1,87.0,87.0
38814,2019-07-20,Norte Shopping,Camiseta Liso,5,187.0,935.0
38815,2019-07-20,Shopping Ibirapuera,Calça Estampa,4,177.0,708.0
38817,2019-07-20,Shopping Center Interlagos,Meia,1,30.0,30.0
38817,2019-07-20,Shopping Center Interlagos,Cueca,2,50.0,100.0
38819,2019-07-20,Shopping Center Interlagos,Meia Estampa,2,50.0,100.0
38820,2019-07-20,Rio Mar Recife,Sapato Liso,4,368.0,1472.0
38820,2019-07-20,Rio Mar Recife,Sapato Estampa,1,358.0,358.0
38821,2019-07-20,Shopping Ibirapuera,Cueca Estampa,5,66.0,330.0
38822,2019-07-20,Shopping Eldorado,Polo,5,130.0,650.0
38822,2019-07-20,Shopping Eldorado,Meia Xadrez,1,41.0,41.0
38823,2019-07-20,Shopping Barra,Casaco Estampa,2,256.0,512.0
38823,2019-07-20,Shopping Barra,Casaco Xadrez,1,259.0,259.0
38823,2019-07-20,Shopping Barra,Cinto,2,200.0,400.0
38825,2019-07-20,Rio Mar Recife,Relógio Linho,3,240.0,720.0
38825,2019-07-20,Rio Mar Recife,Meia Linho,5,78.0,390.0
38825,2019-07-20,Rio Mar Recife,Bermuda Xadrez,4,155.0,620.0
38826,2019-07-20,Rio Mar Recife,Camisa,2,100.0,200.0
38826,2019-07-20,Rio Mar Recife,Mochila Linho,3,311.0,933.0
38827,2019-07-20,Novo Shopping Ribeirão Preto,Short,5,90.0,450.0
38828,2019-07-20,Shopping Ibirapuera,Relógio Listrado,1,218.0,218.0
38828,2019-07-20,Shopping Ibirapuera,Relógio Linho,2,240.0,480.0
38828,2019-07-20,Shopping Ibirapuera,Pulseira Estampa,1,87.0,87.0
38829,2019-07-20,Norte Shopping,Calça Xadrez,1,185.0,185.0
38830,2019-07-20,Iguatemi Campinas,Camiseta Xadrez,1,200.0,200.0
38831,2019-07-20,Bourbon Shopping SP,Pulseira Estampa,1,87.0,87.0
38832,2019-07-20,Shopping SP Market,Camisa Gola V Listrado,5,116.0,580.0
38832,2019-07-20,Shopping SP Market,Meia Xadrez,3,41.0,123.0
38832,2019-07-20,Shopping SP Market,Meia,3,30.0,90.0
38836,2019-07-20,Shopping Center Interlagos,Gorro Xadrez,1,85.0,85.0
38837,2019-07-20,Palladium Shopping Curitiba,Calça Liso,1,190.0,190.0
38837,2019-07-20,Palladium Shopping Curitiba,Camiseta Estampa,2,196.0,392.0
38838,2019-07-20,Rio Mar Shopping Fortaleza,Cueca Estampa,3,66.0,198.0
38838,2019-07-20,Rio Mar Shopping Fortaleza,Calça Liso,3,190.0,570.0
38838,2019-07-20,Rio Mar Shopping Fortaleza,Short Estampa,3,96.0,288.0
38838,2019-07-20,Rio Mar Shopping Fortaleza,Gorro Estampa,1,93.0,93.0
38839,2019-07-20,Palladium Shopping Curitiba,Sunga Linho,2,149.0,298.0
38840,2019-07-20,Novo Shopping Ribeirão Preto,Mochila Listrado,2,275.0,550.0
38842,2019-07-20,Ribeirão Shopping,Sunga Listrado,2,114.0,228.0
38843,2019-07-20,Center Shopping Uberlândia,Tênis,1,250.0,250.0
38843,2019-07-20,Center Shopping Uberlândia,Pulseira Linho,5,114.0,570.0
38843,2019-07-20,Center Shopping Uberlândia,Camiseta Estampa,5,196.0,980.0
38843,2019-07-20,Center Shopping Uberlândia,Calça Xadrez,1,185.0,185.0
38844,2019-07-20,Passei das Águas Shopping,Chinelo Xadrez,2,66.0,132.0
38844,2019-07-20,Passei das Águas Shopping,Casaco Linho,3,299.0,897.0
38846,2019-07-20,Center Shopping Uberlândia,Camisa Gola V Linho,3,145.0,435.0
38847,2019-07-20,Shopping Vila Velha,Chinelo Liso,1,71.0,71.0
38847,2019-07-20,Shopping Vila Velha,Polo Liso,2,137.0,274.0
38849,2019-07-20,Shopping Barra,Sapato Linho,1,391.0,391.0
38851,2019-07-20,Ribeirão Shopping,Tênis,2,250.0,500.0
38852,2019-07-20,Shopping União de Osasco,Sapato Listrado,2,363.0,726.0
38853,2019-07-20,Palladium Shopping Curitiba,Sapato,2,350.0,700.0
38853,2019-07-20,Palladium Shopping Curitiba,Pulseira Liso,1,87.0,87.0
38853,2019-07-20,Palladium Shopping Curitiba,Terno,2,700.0,1400.0
38853,2019-07-20,Palladium Shopping Curitiba,Gorro Estampa,2,93.0,186.0
38854,2019-07-20,Iguatemi Esplanada,Terno Xadrez,5,709.0,3545.0
38858,2019-07-20,Shopping União de Osasco,Pulseira Listrado,5,79.0,395.0
38858,2019-07-20,Shopping União de Osasco,Short,3,90.0,270.0
38858,2019-07-20,Shopping União de Osasco,Gorro Linho,4,124.0,496.0
38862,2019-07-20,Shopping Center Interlagos,Casaco,1,250.0,250.0
38862,2019-07-20,Shopping Center Interlagos,Camisa Xadrez,1,105.0,105.0
38862,2019-07-20,Shopping Center Interlagos,Terno Xadrez,1,709.0,709.0
38862,2019-07-20,Shopping Center Interlagos,Cinto Xadrez,1,215.0,215.0
38863,2019-07-20,Shopping Vila Velha,Camisa Gola V Estampa,2,118.0,236.0
38863,2019-07-20,Shopping Vila Velha,Chinelo Listrado,3,73.0,219.0
38863,2019-07-20,Shopping Vila Velha,Relógio Estampa,1,219.0,219.0
38866,2019-07-20,Bourbon Shopping SP,Polo,1,130.0,130.0
38867,2019-07-20,Shopping Vila Velha,Cueca Xadrez,2,60.0,120.0
38868,2019-07-20,Novo Shopping Ribeirão Preto,Terno Estampa,2,706.0,1412.0
38868,2019-07-20,Novo Shopping Ribeirão Preto,Polo Liso,3,137.0,411.0
38869,2019-07-20,Passei das Águas Shopping,Camisa Liso,2,105.0,210.0
38869,2019-07-20,Passei das Águas Shopping,Gorro Linho,1,124.0,124.0
38870,2019-07-20,Ribeirão Shopping,Polo,1,130.0,130.0
38870,2019-07-20,Ribeirão Shopping,Short Estampa,1,96.0,96.0
38871,2019-07-20,Iguatemi Campinas,Relógio Estampa,3,219.0,657.0
38871,2019-07-20,Iguatemi Campinas,Camiseta Estampa,1,196.0,196.0
38872,2019-07-20,Shopping Morumbi,Relógio Listrado,2,218.0,436.0
38874,2019-07-20,Palladium Shopping Curitiba,Bermuda Xadrez,2,155.0,310.0
38874,2019-07-20,Palladium Shopping Curitiba,Gorro Estampa,2,93.0,186.0
38874,2019-07-20,Palladium Shopping Curitiba,Relógio Liso,4,216.0,864.0
38875,2019-07-20,Shopping Center Leste Aricanduva,Casaco Listrado,2,269.0,538.0
38877,2019-07-20,Shopping Eldorado,Sapato,3,350.0,1050.0
38878,2019-07-20,Rio Mar Shopping Fortaleza,Camiseta,4,180.0,720.0
38878,2019-07-20,Rio Mar Shopping Fortaleza,Polo Liso,4,137.0,548.0
38878,2019-07-20,Rio Mar Shopping Fortaleza,Casaco Xadrez,5,259.0,1295.0
38880,2019-07-20,Norte Shopping,Cueca,5,50.0,250.0
38880,2019-07-20,Norte Shopping,Meia Liso,2,38.0,76.0
38880,2019-07-20,Norte Shopping,Meia Xadrez,1,41.0,41.0
38882,2019-07-20,Rio Mar Recife,Bermuda Xadrez,4,155.0,620.0
38882,2019-07-20,Rio Mar Recife,Bermuda Xadrez,4,155.0,620.0
38884,2019-07-20,Parque Dom Pedro Shopping,Short Linho,3,133.0,399.0
38884,2019-07-20,Parque Dom Pedro Shopping,Mochila Xadrez,3,283.0,849.0
38884,2019-07-20,Parque Dom Pedro Shopping,Bermuda Xadrez,2,155.0,310.0
38884,2019-07-20,Parque Dom Pedro Shopping,Gorro Linho,3,124.0,372.0
38884,2019-07-20,Parque Dom Pedro Shopping,Polo Xadrez,2,142.0,284.0
38885,2019-07-20,Shopping Morumbi,Mochila Xadrez,1,283.0,283.0
38885,2019-07-20,Shopping Morumbi,Casaco,3,250.0,750.0
38886,2019-07-20,Rio Mar Shopping Fortaleza,Mochila Listrado,5,275.0,1375.0
38886,2019-07-20,Rio Mar Shopping Fortaleza,Cueca Linho,1,93.0,93.0
38887,2019-07-20,Shopping Ibirapuera,Polo Linho,3,176.0,528.0
38887,2019-07-20,Shopping Ibirapuera,Calça Linho,3,211.0,633.0
38888,2019-07-20,Parque Dom Pedro Shopping,Tênis,3,250.0,750.0
38888,2019-07-20,Parque Dom Pedro Shopping,Sunga Xadrez,2,116.0,232.0
38888,2019-07-20,Parque Dom Pedro Shopping,Cinto Linho,3,248.0,744.0
38889,2019-07-20,Shopping União de Osasco,Chinelo,1,60.0,60.0
38890,2019-07-20,Bourbon Shopping SP,Camisa Xadrez,4,105.0,420.0
38890,2019-07-20,Bourbon Shopping SP,Gorro Linho,1,124.0,124.0
38891,2019-07-20,Salvador Shopping,Tênis Liso,5,266.0,1330.0
38891,2019-07-20,Salvador Shopping,Gorro Xadrez,1,85.0,85.0
38895,2019-07-20,Iguatemi Esplanada,Gorro,4,80.0,320.0
38895,2019-07-20,Iguatemi Esplanada,Tênis Linho,1,294.0,294.0
38897,2019-07-20,Shopping Morumbi,Calça Liso,3,190.0,570.0
38897,2019-07-20,Shopping Morumbi,Sunga Xadrez,4,116.0,464.0
38897,2019-07-20,Shopping Morumbi,Bermuda Liso,4,157.0,628.0
38898,2019-07-20,Salvador Shopping,Pulseira Xadrez,3,87.0,261.0
38898,2019-07-20,Salvador Shopping,Gorro Estampa,1,93.0,93.0
38900,2019-07-20,Shopping Center Interlagos,Short Linho,1,133.0,133.0
38900,2019-07-20,Shopping Center Interlagos,Pulseira Listrado,2,79.0,158.0
38900,2019-07-20,Shopping Center Interlagos,Pulseira Estampa,2,87.0,174.0
38900,2019-07-20,Shopping Center Interlagos,Camisa Gola V Xadrez,3,107.0,321.0
38900,2019-07-20,Shopping Center Interlagos,Sapato Listrado,3,363.0,1089.0
38900,2019-07-20,Shopping Center Interlagos,Camiseta Listrado,2,197.0,394.0
38902,2019-07-20,Shopping União de Osasco,Camisa,1,100.0,100.0
38902,2019-07-20,Shopping União de Osasco,Camisa Gola V Linho,2,145.0,290.0
38903,2019-07-20,Shopping Eldorado,Tênis Xadrez,2,259.0,518.0
38903,2019-07-20,Shopping Eldorado,Terno Estampa,3,706.0,2118.0
38903,2019-07-20,Shopping Eldorado,Camisa Listrado,1,108.0,108.0
38905,2019-07-20,Shopping Iguatemi Fortaleza,Calça Estampa,2,177.0,354.0
38905,2019-07-20,Shopping Iguatemi Fortaleza,Mochila Linho,3,311.0,933.0
38905,2019-07-20,Shopping Iguatemi Fortaleza,Gorro Estampa,2,93.0,186.0
38906,2019-07-20,Palladium Shopping Curitiba,Sunga,4,100.0,400.0
38906,2019-07-20,Palladium Shopping Curitiba,Camiseta Estampa,1,196.0,196.0
38906,2019-07-20,Palladium Shopping Curitiba,Bermuda Linho,1,195.0,195.0
38907,2019-07-20,Center Shopping Uberlândia,Camisa Gola V Xadrez,1,107.0,107.0
38908,2019-07-20,Shopping Barra,Sunga Liso,1,114.0,114.0
38908,2019-07-20,Shopping Barra,Tênis Listrado,1,262.0,262.0
38909,2019-07-20,Shopping SP Market,Relógio Estampa,1,219.0,219.0
38910,2019-07-20,Shopping Midway Mall,Sunga Listrado,4,114.0,456.0
38910,2019-07-20,Shopping Midway Mall,Terno Liso,3,720.0,2160.0
38911,2019-07-20,Rio Mar Shopping Fortaleza,Sapato Listrado,1,363.0,363.0
38911,2019-07-20,Rio Mar Shopping Fortaleza,Camiseta Listrado,2,197.0,394.0
38912,2019-07-20,Rio Mar Recife,Terno Linho,2,750.0,1500.0
38912,2019-07-20,Rio Mar Recife,Sapato Xadrez,1,368.0,368.0
38913,2019-07-20,Shopping Eldorado,Pulseira Linho,1,114.0,114.0
38915,2019-07-20,Parque Dom Pedro Shopping,Camisa Gola V,2,100.0,200.0
38916,2019-07-20,Shopping União de Osasco,Sunga,5,100.0,500.0
38916,2019-07-20,Shopping União de Osasco,Polo Xadrez,4,142.0,568.0
38916,2019-07-20,Shopping União de Osasco,Tênis Xadrez,1,259.0,259.0
38916,2019-07-20,Shopping União de Osasco,Short Linho,1,133.0,133.0
38917,2019-07-20,Shopping SP Market,Casaco Xadrez,2,259.0,518.0
38918,2019-07-20,Parque Dom Pedro Shopping,Mochila Linho,5,311.0,1555.0
38919,2019-07-20,Ribeirão Shopping,Calça Xadrez,1,185.0,185.0
38920,2019-07-20,Rio Mar Recife,Polo,3,130.0,390.0
38921,2019-07-20,Shopping União de Osasco,Short,5,90.0,450.0
38921,2019-07-20,Shopping União de Osasco,Camisa Linho,3,141.0,423.0
38921,2019-07-20,Shopping União de Osasco,Cueca Xadrez,5,60.0,300.0
38922,2019-07-20,Shopping Center Interlagos,Camisa Linho,1,141.0,141.0
38922,2019-07-20,Shopping Center Interlagos,Pulseira Estampa,4,87.0,348.0
38923,2019-07-20,Palladium Shopping Curitiba,Camisa Gola V,3,100.0,300.0
38923,2019-07-20,Palladium Shopping Curitiba,Mochila Liso,2,276.0,552.0
38923,2019-07-20,Palladium Shopping Curitiba,Cueca Linho,1,93.0,93.0
38923,2019-07-20,Palladium Shopping Curitiba,Sunga,1,100.0,100.0
38924,2019-07-20,Shopping Iguatemi Fortaleza,Bermuda Listrado,2,163.0,326.0
38924,2019-07-20,Shopping Iguatemi Fortaleza,Meia Listrado,1,37.0,37.0
38924,2019-07-20,Shopping Iguatemi Fortaleza,Sunga Xadrez,2,116.0,232.0
38924,2019-07-20,Shopping Iguatemi Fortaleza,Terno Estampa,1,706.0,706.0
38926,2019-07-20,Bourbon Shopping SP,Cinto Listrado,5,214.0,1070.0
38926,2019-07-20,Bourbon Shopping SP,Bermuda,1,150.0,150.0
38926,2019-07-20,Bourbon Shopping SP,Casaco Xadrez,2,259.0,518.0
38926,2019-07-20,Bourbon Shopping SP,Camiseta Linho,1,223.0,223.0
38927,2019-07-20,Salvador Shopping,Camisa Linho,2,141.0,282.0
38928,2019-07-20,Shopping Iguatemi Fortaleza,Cueca Listrado,1,67.0,67.0
